Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Driver_Cancellation_Reason,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating,Payment_Method,Driver_ID
28/02/2024,9:38:15 am,"""CNR8355495""",Cancelled by Driver,"""CID7308464""",Premier Sedan,Anand Vihar ISBT,Ghaziabad,4.3,,,null,1,Customer related issue,,null,,,,,null,D001
29/03/2024,2:26:21 pm,"""CNR8228318""",Cancelled by Customer,"""CID2317986""",Bike,Akshardham,Preet Vihar,9.5,,1,Wrong Address,,null,,null,,,,,null,D103
11/07/2024,9:04:20 am,"""CNR5250100""",Cancelled by Driver,"""CID8476687""",Premier Sedan,IMT Manesar,Anand Vihar,7.8,,,null,1,The customer was coughing/sick,,null,,,,,null,D028
22/08/2024,5:44:49 pm,"""CNR8899931""",Completed,"""CID7188742""",Go Mini,Bahadurgarh,Govindpuri,12,37.8,,null,,null,,null,737,41.78,4.4,3.7,UPI,D077
18/08/2024,5:49:16 pm,"""CNR9984524""",Completed,"""CID2343499""",Premier Sedan,Netaji Subhash Place,Noida Extension,5,44.3,,null,,null,,null,109,8.55,4.6,4.9,UPI,D038
27/10/2024,5:20:37 pm,"""CNR9503919""",Cancelled by Customer,"""CID5828260""",Go Mini,Ardee City,Connaught Place,14,,1,Driver is not moving towards pickup location,,null,,null,,,,,null,D079
01/01/2024,6:05:08 pm,"""CNR2589191""",Completed,"""CID8552101""",Auto,Jahangirpuri,Saket,3.8,20.1,,null,,null,,null,142,38.69,4,4.5,Uber Wallet,D078
21/05/2024,10:36:28 am,"""CNR6334509""",Completed,"""CID7221694""",Go Mini,Keshav Puram,Sushant Lok,7.3,16.6,,null,,null,,null,415,28.51,4.3,4.6,UPI,D087
21/09/2024,7:49:14 am,"""CNR9466363""",Completed,"""CID8934229""",Go Sedan,Ghaziabad,Bahadurgarh,8.7,28.5,,null,,null,,null,329,49,4.2,4.6,UPI,D014
29/02/2024,8:14:03 pm,"""CNR9331328""",Completed,"""CID6226450""",Auto,Kashmere Gate ISBT,Narsinghpur,4.5,16.2,,null,,null,,null,960,15.82,4.4,3.7,UPI,D083
22/07/2024,11:39:21 am,"""CNR4717846""",Completed,"""CID7881372""",Auto,Central Secretariat,Rajiv Chowk,4.4,28.1,,null,,null,,null,227,46.75,4.9,4.2,UPI,D091
23/06/2024,1:52:27 pm,"""CNR6805743""",Cancelled by Customer,"""CID9861963""",Go Sedan,Saidulajab,Kalkaji,19.6,,1,Driver asked to cancel,,null,,null,,,,,null,D024
05/06/2024,1:51:27 pm,"""CNR3465275""",Completed,"""CID1611625""",Go Sedan,Basai Dhankot,Karkarduma,5,42,,null,,null,,null,450,17.94,4.5,4.2,Cash,D014
